"genes"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"HSD3B2"	0.206273561719833	5.20312374485597	1.8790730225978	0.0614230898959164	0.875217117712741	-4.5077819448027
"GLIPR1"	0.206236654646324	6.69626510288066	1.7628977051214	0.0791659531230314	0.875627222129838	-4.70871208739919
"BIRC3"	0.206147262829403	4.9825229218107	1.5344187479591	0.12621854473533	0.888764417446477	-5.0673660035868
"S1PR3"	0.206030963938974	7.7230078600823	2.44538746603763	0.0151754193532523	0.87087538239173	-3.35173130981106
"CALCRL"	0.205797900138695	6.57364193415638	1.61071741924564	0.108530443851812	0.888764417446477	-4.95300072749299
"SPP1"	0.205685778779473	8.13441995884774	1.17628910178066	0.240622405861844	0.906661028051251	-5.53120790582753
"GABRP"	0.205352346047157	5.90139057613169	1.82670371938899	0.0689625361815012	0.875217117712741	-4.59989941101024
"PDE5A"	0.205149705963939	5.67239868312757	2.1326523532636	0.0339489985420857	0.87396457959248	-4.02613470761176
"THBD"	0.204380675450762	6.46734222222222	2.09649340883135	0.0370655092853164	0.87396457959248	-4.09840614286003
"PRRX1"	0.203864871012483	6.53203728395062	1.98637557605801	0.0481072232497946	0.875217117712741	-4.31115568487902
"PTPN20B"	0.203826713592233	6.14680481481482	1.51901112365623	0.130050628831171	0.888764417446477	-5.08980089308626
"TIPARP"	0.203751023578363	6.20339868312757	2.13630075983709	0.0336474404437972	0.87396457959248	-4.01877653476506
"CADM2"	0.203536970180305	6.29823691358025	1.94104263495235	0.0534013657098607	0.875217117712741	-4.39551578934445
"S100A11"	0.203118740638002	7.70478925925926	2.03009058659096	0.043429184212435	0.875217117712741	-4.22802350400812
"PLEK"	0.202552867545076	6.41632032921811	1.76611547144191	0.0786233448642524	0.875627222129838	-4.70331477001015
"MIR135A2"	0.202137149791955	3.50713975308642	2.66937555135245	0.00810787881109475	0.770449508842706	-2.81496248236418
"ZFP36L1"	0.201625258668515	7.03038037037037	2.4717715343411	0.0141259278906467	0.87087538239173	-3.2908186387081
"MEF2C.AS1"	0.201553533980582	3.9700458436214	2.94070547989282	0.00358844028368849	0.649761990265358	-2.10569762817703
"SPTLC3"	0.201533725381414	4.24314938271605	2.27381086335259	0.0238442076431352	0.87396457959248	-3.73264495592868
"AHNAK"	0.201532366851594	8.84377617283951	1.68641113930616	0.0929910858669791	0.88714937894415	-4.83418170995302
"GZMK"	0.201323947295422	5.32326687242798	1.18625523183982	0.236672002361016	0.906014932153156	-5.51993535663431
"SERPINB1"	0.200809905686546	6.72489790123457	1.96771380894189	0.050230315045492	0.875217117712741	-4.34611158299048
"MGP"	0.200466792649098	7.20052740740741	1.19560518249631	0.23300798623155	0.904193663749702	-5.50927432655728
"OR2M1P"	0.200459933425797	5.25541481481481	2.1739579681464	0.0306672320167635	0.87396457959248	-3.94212241812223
"VNN1"	0.200332957004161	4.0573829218107	1.79729076775633	0.0735223800603879	0.875217117712741	-4.65052686710836
"LYZ"	0.200249910540915	7.3869987654321	1.2794875739563	0.20193723032661	0.892845820099787	-5.40993418549673
"PLEKHH2"	0.200143084604715	4.59694683127572	2.55515496591132	0.0112201172737567	0.835009115945985	-3.09423872938756
"RP1.69M21.2"	0.199019085991678	3.8429216872428	2.88554735766366	0.0042560897437536	0.700816572039048	-2.25506807224418
"DDC"	0.198897358529819	8.93943349794239	1.27780098339957	0.202530456108321	0.892845820099787	-5.41199702419572
"BAALCOS"	0.198573356449376	4.52199818930041	1.28236646149774	0.200927583121584	0.892845820099787	-5.40640687064406
"LY96"	0.198571470180305	4.03239613168724	2.36969288265467	0.0185794554422397	0.87087538239173	-3.52303474608364
"IL7R"	0.198494938280166	6.14365621399177	1.12489555699437	0.261735452792932	0.909113570289305	-5.58784564936775
"EFEMP1"	0.198241251040223	7.05615238683128	1.42723101821834	0.154788098954154	0.888764417446477	-5.2188360156676
"FXYD5"	0.198110961165048	7.85146004115226	2.35051667630871	0.0195420226109934	0.87087538239173	-3.56561739212685
"C8orf4"	0.197509100554784	5.36159222222222	2.27463912892866	0.0237936576017779	0.87396457959248	-3.73086969668466
"RBPMS"	0.197494966019417	7.70359864197531	1.32998581687951	0.184761236946983	0.890914311613347	-5.34692843896841
"PTPRJ"	0.197296091539528	6.83234872427984	1.78739832941547	0.0751106540448914	0.875217117712741	-4.66737471157211
"LTBP1"	0.197250030513175	6.7194253909465	1.99422839057079	0.0472367804235202	0.875217117712741	-4.29635097205191
"EDIL3"	0.196755128987517	6.91031259259259	1.33061592696293	0.184554010394789	0.890914311613347	-5.34612708405534
"MIR221"	0.19608277184466	5.38626522633745	2.22714622737507	0.026847810760851	0.87396457959248	-3.83166316918734
"DPP4"	0.196014998613037	4.95588802469136	2.73304549689667	0.00673310455459159	0.739984966282953	-2.65429803086127
"ADAMTS1"	0.195506	7.13969720164609	1.71599286741585	0.0874289637334734	0.883528773262789	-4.78629889091929
"CCND2"	0.195485306518723	6.5482616872428	2.13172598190856	0.0340259365896591	0.87396457959248	-4.02800110419888
"P2RY8"	0.195380663661581	6.42945139917695	2.41913028282723	0.016287871193895	0.87087538239173	-3.41173415841624
"MCTP1"	0.195328411234396	6.2021595473251	1.33483964904141	0.18316940652044	0.89061378605306	-5.34074582966676
"SKAP2"	0.195124819001386	5.9792958436214	1.98618506689127	0.0481285075324362	0.875217117712741	-4.31151414529468
"KLF4"	0.194994270457697	5.68443567901235	1.67370395224889	0.0954665138498504	0.888653809960389	-4.8545008241863
"LEF1"	0.194142857142857	5.98828185185185	1.75215287920229	0.0810000794018195	0.875627222129838	-4.72666545652553
"SYCP2"	0.194136721914008	4.73224666666667	1.75422499435202	0.0806436959016622	0.875627222129838	-4.72321151140845
"CYP17A1"	0.194006388349514	5.60495283950617	1.72513113903293	0.0857663890712197	0.879467827645346	-4.77134293884241
"EGR1"	0.193885542995839	8.82601884773663	1.51442130332231	0.131209572981199	0.888764417446477	-5.09644116879699
"HTR2C"	0.193332124133148	5.24227699588477	1.72501277942782	0.0857877573767115	0.879467827645346	-4.77153714458346
"RNU4ATAC"	0.193015139389735	6.95887106995885	1.95439147324414	0.0517938392639936	0.875217117712741	-4.37087071924379
"PRELP"	0.19250832108183	6.58841703703704	2.17904013292868	0.0302830343594282	0.87396457959248	-3.93167872789954
"PIEZO2"	0.192353093619973	6.3023295473251	1.51260644791959	0.13167004637037	0.888764417446477	-5.0990613558938
"LRRTM3"	0.19210826144244	6.07497218106996	1.74561085738241	0.0821336933319606	0.875627222129838	-4.737544051294
"EPB41L2"	0.191643947988904	6.78398613168724	1.80243537411147	0.0727073768379436	0.875217117712741	-4.64172931432401
"SELE"	0.191408392510402	5.23993333333333	1.70992823846949	0.08854670836697	0.885553076637662	-4.79618166680927
"MMP19"	0.191359854368932	6.26412362139918	2.15396011633248	0.032220180419957	0.87396457959248	-3.98298988129292
"CECR7"	0.191096516643551	6.46686588477366	1.61585509652194	0.107414137268451	0.888764417446477	-4.94510465028987
"ENPP1"	0.1905628370319	5.13979909465021	2.06365877283964	0.0401047226073551	0.87396457959248	-4.16300168291044
"ITPRIP"	0.190547979889043	6.05312053497942	2.32463360431375	0.0209106162909948	0.87396457959248	-3.62256969240305
"KLRB1"	0.190227770457697	4.7711895473251	2.10516772894125	0.0362963471111715	0.87396457959248	-4.0811771275166
"TSL"	0.190060990984742	4.12473938271605	2.1304804168579	0.0341296210221235	0.87396457959248	-4.0305093631891
"TAGLN"	0.189943947988904	7.67397670781893	2.07043320252434	0.0394608211903649	0.87396457959248	-4.14975483372926
"FOSB"	0.189771249653259	7.13766012345679	1.20408016398134	0.229721983783459	0.902714753773826	-5.49953951673646
"PLA2G4A"	0.189435264216366	4.41454703703704	2.20084929530268	0.0286811950319805	0.87396457959248	-3.88659578576745
"MMP9"	0.188959426490985	7.23918687242798	1.56374359595556	0.119170067911122	0.888764417446477	-5.02405342198636
"GAGE12J"	0.188813090152565	5.13783897119342	1.13770203934852	0.256357642173201	0.908880963492115	-5.57396642780563
"CD86"	0.18871916366158	5.76019349794239	2.25931324385022	0.0247443144202204	0.87396457959248	-3.76361814716404
"C3AR1"	0.188539063106796	6.6547087654321	1.48971824829947	0.137586070914051	0.888764417446477	-5.13184151787486
"C1R"	0.188328728155339	7.06828641975309	1.65912743347128	0.0983711874061367	0.888764417446477	-4.87762422646042
"PRSS22"	0.188305449375866	3.51088514403292	2.28983297870689	0.0228828149385584	0.87396457959248	-3.69819429325381
"ADCY2"	0.188221398751734	6.11049312757202	1.85068247286044	0.0654204162197974	0.875217117712741	-4.55803468426172
"LOC100505923"	0.188076058945908	4.71486473251029	2.05591705867225	0.0408515214406665	0.87396457959248	-4.17808871309419
"ERRFI1"	0.187289552011095	6.80445946502058	2.20326909774837	0.0285080732703518	0.87396457959248	-3.88156711995343
"CNTNAP3B"	0.187254048543689	4.67089794238683	2.08284708193258	0.0383037982250402	0.87396457959248	-4.12537188521199
"COL1A2"	0.186985825242718	8.57142263374486	1.4102871854298	0.15972473997799	0.888764417446477	-5.24179395717476
"C21orf15"	0.186848519417475	4.92857333333333	2.85919285517493	0.00461352864098627	0.702868594742053	-2.32550716452918
"MTVR2"	0.186837624826629	4.11632152263375	2.74067641166838	0.00658334029943542	0.739984966282953	-2.63480362655087
"UTRN"	0.186283099167822	6.7218321399177	1.77582933563233	0.0770037522974242	0.875627222129838	-4.68696309509058
"LINC01111"	0.185567314840499	3.67570218106996	1.74827689817339	0.0816701635965752	0.875627222129838	-4.73311553282841
"LOC100130876"	0.185047061026352	7.18143827160494	1.13070267103312	0.259287234224732	0.909113570289305	-5.58157135889573
"TNR"	0.184540171983356	6.97321041152263	1.42676681839723	0.154921773569897	0.888764417446477	-5.21946857082624
"VEGFA"	0.184433683772538	7.26916469135803	2.31687894768641	0.0213366906950615	0.87396457959248	-3.63951556485406
"RND3"	0.184262950069348	7.98861234567901	1.55477729510545	0.121291464265484	0.888764417446477	-5.03738183844909
"CD52"	0.184063151872399	7.1835753909465	1.18782452381686	0.236054189951607	0.905811559620356	-5.51815178879176
"SAMSN1"	0.184002512482662	4.68097152263374	2.0175982054238	0.0447248227824356	0.875217117712741	-4.25195848904093
"FGF7"	0.183131990984743	5.19910736625514	1.61642549359385	0.107290768627066	0.888764417446477	-4.94422649233954
"TWIST2"	0.183069779472953	4.59962637860082	1.48519918779543	0.138778146800582	0.888764417446477	-5.1382556823445
"KYNU"	0.183002688626906	4.97699374485597	2.07111559829804	0.0393964525360075	0.87396457959248	-4.14841814333887
"TTN"	0.182903715672676	4.89142905349794	2.18797125061042	0.0296179426392531	0.87396457959248	-3.9132688256299
"ACTA2"	0.18289286407767	9.34633251028807	1.31660759639835	0.189201955685209	0.891243870523851	-5.36385419948678
"SLC35F4"	0.182877565187239	4.64863563786008	2.49776385939234	0.0131555446665221	0.87087538239173	-3.23020378655599
"OGN"	0.182848574202496	5.03594971193416	1.14851139304105	0.251878958037565	0.907403731043602	-5.56213069642377
"LY86"	0.182847735090152	5.814650781893	1.61587574371246	0.107409669608538	0.888764417446477	-4.94507286808168
"CD96"	0.182581893897364	5.53662053497942	1.48694250164861	0.138317335952547	0.888764417446477	-5.13578356162751
"EMCN"	0.182453855755894	4.58305502057613	2.04442723362975	0.0419817196428071	0.875217117712741	-4.20037920419712
"CYP11B1"	0.182394272538141	5.9156750617284	2.11095521330901	0.0357908111306326	0.87396457959248	-4.0696438735938
"VTRNA1.1"	0.182100849514563	4.02494572016461	1.99824038981011	0.0467972395384152	0.875217117712741	-4.28876545729274
"RCAN3"	0.181968856449375	6.75045181069959	1.78962353903013	0.0747509513358103	0.875217117712741	-4.66359283716584
"EZR"	0.181520720527045	7.99844576131687	2.13949920805664	0.0333849725005087	0.87396457959248	-4.01231589483629
"SPSB1"	0.181270329403606	6.55925703703704	3.11411749163986	0.00206465707351243	0.470087663985067	-1.61904051531575
"KRT19"	0.180864171983357	8.20712255144033	1.10971065927484	0.268213053624292	0.91103186301707	-5.60410108508936
"MGC39584"	0.180841598474341	5.12868090534979	1.89968582177058	0.0586501193990644	0.875217117712741	-4.47083110468695
"DNASE1L3"	0.180658724687933	5.01853641975309	2.52679957137377	0.0121420625546189	0.851277044225659	-3.16178096070735
"ALDH1A1"	0.180578039528432	6.34062090534979	1.12302007928573	0.262529557541227	0.909113570289305	-5.58986517954446
"LOC401445"	0.180308299583911	5.55635559670782	1.70582083144554	0.0893102874921823	0.886390318028053	-4.80285561505153
"RNASE4"	0.180270106102635	5.61946	1.84325207523772	0.0665015227497595	0.875217117712741	-4.57106420122761
"CYTIP"	0.180003573509015	5.63745440329218	2.43431545460394	0.0156360325692249	0.87087538239173	-3.37710813743454
"OLFML1"	0.179890410540914	5.24537901234568	1.78903244072781	0.0748463633711745	0.875217117712741	-4.6645978900449
"AHR"	0.179850933425797	6.26598131687243	1.58437688746888	0.114399436117288	0.888764417446477	-4.99309694996794
"AKAP7"	0.179642497226074	4.95988288065844	2.23181294575574	0.0265333175812326	0.87396457959248	-3.82184933382039
"LOC283454"	0.179545975728155	5.84260465020576	1.65993650809897	0.0982081221559493	0.888764417446477	-4.87634593259381
"IRF8"	0.17934571220527	7.46369810699588	1.50769693728218	0.132922025960758	0.888764417446477	-5.10613399092445
"SERPING1"	0.179093601248266	7.87471868312757	1.53459249554053	0.126175841398861	0.888764417446477	-5.06711174594687
"CLU"	0.179002061719834	8.40924176954733	1.60665060172292	0.10942060824183	0.888764417446477	-4.95923356318744
"SLC16A6"	0.178609649098474	5.23896860082305	2.53882811794458	0.0117430199040392	0.842391361920711	-3.13321622185338
"GEM"	0.178316308599167	7.75221872427984	1.81629228366269	0.0705491255254683	0.875217117712741	-4.61791160766537
"CLIC2"	0.178082595006934	5.13936028806584	1.73039930045529	0.084819664936355	0.877623537575633	-4.76268572486067
"WWTR1"	0.177941504854369	6.0064612345679	2.1593318444858	0.0317965142204933	0.87396457959248	-3.97204790782517
"CTSS"	0.177767423717059	7.32637395061728	1.33297580011745	0.183779448361873	0.89061378605306	-5.34312254663164
"ADAM3A"	0.177430789181692	2.63209456790123	4.14968236089111	4.59758374464323e-05	0.0227063088090622	1.80733687478624
"SBSPON"	0.177166049930651	5.62103835390946	2.06894401342625	0.0396016045724779	0.87396457959248	-4.15267041218737
"TC2N"	0.176669671983356	5.37078596707819	1.34157731945006	0.180976744230284	0.889710656367541	-5.3321268984407
"LDLR"	0.176449628294036	7.39043773662551	2.3477749427991	0.0196831683770312	0.87087538239173	-3.57167871373623
"NKAIN3"	0.176194514563106	4.87454172839506	2.09820611963184	0.0369125443347622	0.87396457959248	-4.09500976934146
"BCL6"	0.176059214285714	5.85180329218107	2.43982759934418	0.0154051939999032	0.87087538239173	-3.36448809499259
"PTPN22"	0.175827900832177	4.62912148148148	1.86017502728478	0.0640605227425477	0.875217117712741	-4.541315028629
"YBX3"	0.175825810679611	6.11335251028807	2.14013404632555	0.0333330871692942	0.87396457959248	-4.01103246061895
"FYB"	0.175651636615811	5.77478255144033	1.34740186494819	0.179097095326792	0.889710656367541	-5.32464161136082
"IFITM2"	0.175569890429958	7.98879962962963	1.80000278114172	0.0730918137123175	0.875217117712741	-4.64589222750795
"CD99P1"	0.17549387517337	5.53544913580247	2.89397853661405	0.00414719088235714	0.696122638910107	-2.23240649892686
"CXCL2"	0.175172246879334	6.10586432098765	2.46537158053869	0.0143744023209614	0.87087538239173	-3.30565118306251
"ABI3BP"	0.175092167128987	5.53212362139918	1.636833203959	0.102950697931917	0.888764417446477	-4.91260831665865
"IL1RL1"	0.17507040776699	4.20077720164609	3.0166681170869	0.00282532700547616	0.555309571093416	-1.89569261870652
"RFTN2"	0.174719376560332	5.97524534979424	1.77503778640297	0.0771346953038228	0.875627222129838	-4.68829880440864
"HLA.DMB"	0.174536224687933	6.80339905349794	1.90310695200686	0.0582001630541293	0.875217117712741	-4.4646605010244
"COL1A1"	0.174411043689319	9.18265518518518	1.32913633056156	0.185040884694759	0.890914311613347	-5.34800819810575
"C14orf37"	0.174289210124826	6.21835625514403	2.35235262429578	0.0194480051245584	0.87087538239173	-3.56155477445832
"PLD1"	0.174212276699029	5.64168843621399	1.98774861417066	0.0479540583296569	0.875217117712741	-4.30857120492806
"NOTCH2NL"	0.173974563106795	5.45593769547325	1.62561313516564	0.105319132315548	0.888764417446477	-4.93003985024803
"NEGR1.IT1"	0.173953257281553	4.11868522633745	2.17570798015264	0.0305344631727847	0.87396457959248	-3.93852884198939
"BRINP2"	0.17388110887656	6.93902395061728	1.98421189403553	0.048349425177903	0.875217117712741	-4.31522489503798
"MMP14"	0.173876398058252	7.27198230452675	2.1275138567386	0.0343776608108087	0.87396457959248	-4.03647759924634
"NRK"	0.173667493758668	4.37695942386831	2.06061980883826	0.0403964733426481	0.87396457959248	-4.16893052779335
"LOC728989"	0.173571771151179	4.66179971193416	2.60267356495848	0.00981460865702522	0.808835608944924	-2.97945268705311
"VGLL3"	0.173294993065187	5.34718860082305	2.20290122069989	0.0285343340612646	0.87396457959248	-3.88233195831665
"COL3A1"	0.173176166435506	8.86632353909465	1.19621221049247	0.232771513958357	0.904081319863288	-5.50857932064711
"LOC101929082"	0.172571746185853	4.43658987654321	3.33437112335861	0.000987558712837581	0.287467090638139	-0.96406191950987
"CA10"	0.172406379334257	6.45010761316872	1.83741131651429	0.0673616969719174	0.875217117712741	-4.58127047088463
"UGCG"	0.172362368932038	7.45435905349794	2.1985158085096	0.0288490034479944	0.87396457959248	-3.89144005411669
"PLS3"	0.172291618585298	6.59764518518519	1.46664215024553	0.143757351313376	0.888764417446477	-5.16439421126024
"OXR1"	0.172207203190013	5.7545046090535	1.91613792434276	0.0565126400533554	0.875217117712741	-4.4410582973827
"TGFBR2"	0.172109244105408	7.26768477366255	1.65774454050961	0.0986504067461536	0.888764417446477	-4.87980771251803
"ALOX5AP"	0.1720641740638	6.0014112345679	1.99095756914435	0.0475977006900746	0.875217117712741	-4.3025242315039
"NPTX2"	0.172035925797503	7.00366049382716	2.33051920221336	0.0205922342068778	0.87396457959248	-3.60967208852363
"SULF1"	0.171942781553398	6.83742440329218	1.3010478397736	0.194465808355334	0.891243870523851	-5.38332786620133
"SOCS3"	0.171880130374479	6.86029374485597	1.85598082488232	0.0646584561930281	0.875217117712741	-4.54871270561159
"ELL2"	0.171855006934812	6.30291325102881	1.64393830805782	0.101473057186353	0.888764417446477	-4.90150920108625
"ASPA"	0.171830823855755	4.17831893004115	1.34245454889526	0.180692713226415	0.889710656367541	-5.33100158877081
"SLC2A3"	0.171810004160888	7.1282824691358	1.69161841839374	0.0919917694764404	0.88714937894415	-4.82581180681808
"NCKAP1L"	0.17138572330097	7.04047152263374	1.35366979706992	0.17709071891081	0.889710656367541	-5.31655084828054
"CTGF"	0.171206710124826	7.28802032921811	1.77619770559654	0.0769428764249457	0.875627222129838	-4.68634128706628
"TMEM71"	0.170778151872399	5.04506148148148	1.27444653802007	0.203714113113861	0.892845820099787	-5.41609181010246
"TNS1"	0.170743475034673	7.24305703703704	2.13297344346777	0.033922365939019	0.87396457959248	-4.02548761257397
"IL18RAP"	0.170438675450762	4.51562716049383	3.13274753737498	0.00194276931252798	0.460576526916428	-1.56522849391333
"HOXA5"	0.170436319694868	5.30490823045267	2.78287201125991	0.00580830345024415	0.718106162052766	-2.52608861966362
"PDLIM3"	0.170040409847434	6.17158790123457	1.85538677031896	0.0647435191948085	0.875217117712741	-4.5497591799381
"CAPG"	0.169938643550624	7.54279325102881	2.09048567820739	0.0376063699867836	0.87396457959248	-4.11029858793818
"PXDC1"	0.169538416782247	6.33771082304527	2.27974690766713	0.0234839858953092	0.87396457959248	-3.71990829236212
"COTL1"	0.169486512482662	7.02304839506173	3.29779580312102	0.00111926924326977	0.320937214152312	-1.07565692393
"CRISPLD2"	0.169354611650485	6.52326094650206	1.52693538666177	0.128068560676359	0.888764417446477	-5.07829017485983
"ATP1B2"	0.169349174757281	6.64243325102881	2.18454230233831	0.0298717832897194	0.87396457959248	-3.92034554020533
"LOC100128276"	0.169326676837725	4.70791893004115	1.93106149452623	0.0546305550637499	0.875217117712741	-4.41383641951817
"APOLD1"	0.169297880027739	5.8157729218107	2.8467949868868	0.00479096004028295	0.703854680359002	-2.3584351481993
"PLP2"	0.169294812760054	8.39669843621399	2.12465154462372	0.034618451629272	0.87396457959248	-4.04222852033574
"MYH11"	0.168477398751733	6.60324798353909	2.02613054599773	0.0438363991693263	0.875217117712741	-4.23562625420393
"NEDD9"	0.168353666435506	5.87033514403292	2.50931183352314	0.012743782481649	0.87087538239173	-3.20308067472849
"LOC100507079"	0.168210197642164	4.14814209876543	2.09005346600937	0.0376455401617399	0.87396457959248	-4.11115289442255
"IL1B"	0.168207427877947	5.80522341563786	1.89270063718827	0.0595778589345992	0.875217117712741	-4.48339666413442
"TGFBI"	0.168128120665741	7.68536510288066	1.59155913064234	0.112774762790386	0.888764417446477	-4.98222811027321
"ST3GAL1"	0.167926658807212	6.767110781893	2.44062825124752	0.0153719164001842	0.87087538239173	-3.36265274756376
"EGFR"	0.167675395977808	5.97149106995885	2.60960266724895	0.00962341410158762	0.808835608944924	-2.96254789254913
"SOAT1"	0.167509776699029	6.96278691358025	2.09650935464393	0.0370640826385897	0.87396457959248	-4.09837453400114
"CXCL16"	0.167508473647711	6.43705082304527	2.25776853177997	0.024841944015268	0.87396457959248	-3.76690714017694
"TNNI3K"	0.167290151872399	4.97469193415638	2.38806483901899	0.0176966634426411	0.87087538239173	-3.48192870724166
"IL2RG"	0.16727657628294	6.31785683127572	1.20706843293061	0.228571289562516	0.900768925616943	-5.49609083767572
"SAT1"	0.167153085298197	7.46272646090535	1.60880245092518	0.108948880439242	0.888764417446477	-4.95593754276181
"LAPTM5"	0.167123366158113	8.8216358436214	1.49730947306543	0.135601492472988	0.888764417446477	-5.1210238148491
"TFEC"	0.167100545769764	4.94844201646091	1.97993589944324	0.0488311102318956	0.875217117712741	-4.32325409233624
"CDH19"	0.16670987517337	4.78077839506173	0.899264332372205	0.36939592193227	0.925008312630059	-5.80683277646756
"ELTD1"	0.16668387517337	5.70786341563786	1.40409721954231	0.161557783913824	0.888764417446477	-5.25011378464806
"TNFRSF11B"	0.166634167822469	5.12709691358025	2.99162908885508	0.00305860552521625	0.58613077214894	-1.96546347258153
"LINC01197"	0.166571063106795	5.86297230452675	2.15515000817655	0.0321259167539877	0.87396457959248	-3.98056838270886
"EVI2B"	0.166316112343966	5.89640658436214	1.3268586713104	0.185792236367694	0.890914311613347	-5.35089991543621
"VIM"	0.166167154646324	7.85493979423868	1.60891776852054	0.108923646306202	0.888764417446477	-4.95576078720325
"DOCK2"	0.16613673994452	6.33646654320988	1.45182684355585	0.14783063360658	0.888764417446477	-5.18503066046583
"TGFB1"	0.166112810679611	6.72908654320988	2.28451222637389	0.0231982558961976	0.87396457959248	-3.70966060685059
"CD97"	0.165902443828016	6.45195835390946	2.4656576113591	0.0143632150815465	0.87087538239173	-3.30498905692501
"B4GALT1"	0.165864251040222	7.32070897119342	2.13825071713383	0.03348721449424	0.87396457959248	-4.01483886464126
"MYO1E"	0.165792578363384	6.44153049382716	1.77032489965389	0.0779181147044875	0.875627222129838	-4.69623961952096
"CNTNAP3"	0.16554165256588	5.150580781893	1.74461089987144	0.0823081030111472	0.875627222129838	-4.7392033668131
"NUAK1"	0.16538691331484	6.61262794238683	2.19225629264152	0.0293033518114265	0.87396457959248	-3.90441031449619
"TNS3"	0.16520022260749	6.86711164609054	2.28552029034293	0.0231382027454763	0.87396457959248	-3.70749017040419
"RP11.561O23.5"	0.164981729542302	4.31743790123457	2.09068256531084	0.0375885382334014	0.87396457959248	-4.10990936635569
"THEMIS2"	0.164594990984743	6.72265761316872	2.32685692056635	0.0207898419685788	0.87396457959248	-3.61770121328067
"FPR3"	0.164495048543689	6.16442576131687	1.51321365315602	0.131515843414786	0.888764417446477	-5.09818504980189
"NFIA"	0.164279719833564	5.82218646090535	2.04117540886497	0.0423063794553325	0.875217117712741	-4.20666592293184
"P2RY14"	0.16421323370319	4.77838242798354	2.69694662800833	0.00748418558949007	0.75339447347708	-2.74582663150571
"OPN1MW2"	0.16418501664355	4.49250131687243	1.81368290214171	0.0709514536925102	0.875217117712741	-4.62241025361151
"CR2"	0.164082075589458	5.07212016460905	1.04665030556345	0.296293616278105	0.912465235932654	-5.66926689444893
"ENPEP"	0.163959513869625	5.92713654320988	1.68646878406831	0.0929799756055473	0.88714937894415	-4.83408919269537
"PLXDC2"	0.163950455617198	7.29118938271605	1.49472541582759	0.136274531564512	0.888764417446477	-5.12471222367787
"KLF6"	0.163842733009708	7.41484275720165	1.7977915604032	0.0734427161700068	0.875217117712741	-4.64967155957123
"IER3"	0.163769036061026	6.25694563786008	2.25258048446433	0.025172302220705	0.87396457959248	-3.77793773771918
"PPAP2A"	0.163739932038835	9.94855683127572	1.47563931220235	0.141326291735435	0.888764417446477	-5.15176154111595
"PIP5K1B"	0.163707578363384	4.49505925925926	2.47298828634249	0.0140791219986547	0.87087538239173	-3.28799456227336
"CYBB"	0.163626535367545	7.88313732510288	1.13202027655051	0.258733974001874	0.909113570289305	-5.58014330522025
"SEMA3D"	0.16358445145631	6.7069412345679	0.753123843843186	0.452099441435776	0.944408642741336	-5.92279051222912
"ANXA2P1"	0.163484481969486	6.26563703703704	2.08742631464859	0.037884383621247	0.87396457959248	-4.11634203511225
"ACSF2"	0.163302040221914	5.75763386831276	2.67266363709758	0.00803111603843444	0.767605234163324	-2.80675253913033
"ANGPT1"	0.162918836338418	4.5391962962963	2.13950693807341	0.0333843403083702	0.87396457959248	-4.0123002694867
"PARP14"	0.162874787101248	6.47355975308642	1.34179702152637	0.180905577392916	0.889710656367541	-5.33184513267578
"LOC440149"	0.162842100554784	5.86172946502058	2.59338299496377	0.0100763058565838	0.808835608944924	-3.0020521254105
"PHLDB2"	0.162778937586684	5.25493288065844	2.22980579314675	0.026668186333564	0.87396457959248	-3.82607267134483
"DLC1"	0.162380167128986	8.22531983539095	1.34775036258705	0.178985095932124	0.889710656367541	-5.32419273483374
"DHCR24"	0.162359683772538	8.39028716049383	1.66129167142259	0.0979354819593049	0.888764417446477	-4.8742034845834
"SPOCK2"	0.162262092926491	7.38829695473251	1.53618297975893	0.125785461310146	0.888764417446477	-5.06478296180731
"ICAM1"	0.162025328710124	6.79035316872428	1.63872971060531	0.102554609123022	0.888764417446477	-4.90965031861318
"SKAP1"	0.162020319001386	5.05317329218107	1.71924165222921	0.0868349224419589	0.881841086967519	-4.78099071221899
"ANXA1"	0.161658439667128	6.96991596707819	1.03843918370081	0.300090628503702	0.914163045152006	-5.67747437541899
"LOC727820"	0.161494558945908	7.97104028806584	1.22057105087942	0.223423319263464	0.896813169799726	-5.48040258487323
"ABCA9"	0.161389844660194	4.88173995884774	1.27047507792796	0.205122031274981	0.893414514477843	-5.42092606370044
"TRAT1"	0.160997416782247	5.09179008230453	1.29507483776837	0.19651493220764	0.891243870523851	-5.39074270843854
"IL4R"	0.160992839805824	6.58573773662551	1.95833653040225	0.0513266291545451	0.875217117712741	-4.36355592151492
"LOC157503"	0.160785095700415	5.51094086419753	1.29092967733368	0.197946313286868	0.891243870523851	-5.39586870992911
"CXCL13"	0.160728487517337	4.49658893004115	1.41687592401885	0.157791040112531	0.888764417446477	-5.2328986129521
